Codes: K - kernel route, C - connected, L - local, S - static,
       R - RIPng, O - OSPFv3, I - IS-IS, B - BGP, N - NHRP,
       T - Table, v - VNC, V - VNC-Direct, A - Babel, F - PBR,
       f - OpenFabric, t - Table-Direct,
       > - selected route, * - FIB route, q - queued, r - rejected, b - backup
       t - trapped, o - offload failure

IPv6 unicast VRF default:
I>* fc00:25:5:6::/64 [115/120] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:43
I>* fc00:25:6::1/128 [115/120] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:43
I>* fc00:25:6:7::/64 [115/110] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:43
I>* fc00:25:7::1/128 [115/110] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:43
I>* fc00:25:7:8::/64 [115/100] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:35
I>* fc00:25:8::1/128 [115/100] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:35
I>* fc00:25:8:9::/64 [115/90] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:35
I>* fc00:25:9::/64 [115/90] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:35
I>* fc00:25:9::1/128 [115/90] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:35
S>* fc00:26::/43 [1/0] unreachable (blackhole), weight 1, 12:26:15
I>* fc00:26::1/128 [115/90] via fe80::6454:8fff:fe9c:6ce7, r30n0-r31n0, weight 1, 12:21:25
I>* fc00:26:0:1::/64 [115/100] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:31
I>* fc00:26:1::1/128 [115/100] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:31
I>* fc00:26:1:2::/64 [115/100] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:31
I>* fc00:26:2::1/128 [115/110] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:31
I>* fc00:26:2:3::/64 [115/110] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:31
I>* fc00:26:3::1/128 [115/120] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:31
I>* fc00:26:3:4::/64 [115/120] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:31
I>* fc00:26:4::1/128 [115/130] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:31
I>* fc00:26:4:5::/64 [115/130] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:31
I>* fc00:26:5::1/128 [115/140] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:31
  *                            via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:31
I>* fc00:26:5:6::/64 [115/130] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:31
I>* fc00:26:6::1/128 [115/130] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:31
I>* fc00:26:6:7::/64 [115/120] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:31
I>* fc00:26:7::1/128 [115/120] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:31
I>* fc00:26:7:8::/64 [115/110] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:31
I>* fc00:26:8::1/128 [115/110] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:31
I>* fc00:26:8:9::/64 [115/100] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:31
I>* fc00:26:9::/64 [115/100] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:31
I>* fc00:26:9::1/128 [115/100] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:31
S>* fc00:27::/43 [1/0] unreachable (blackhole), weight 1, 12:26:15
I>* fc00:27::1/128 [115/100] via fe80::6454:8fff:fe9c:6ce7, r30n0-r31n0, weight 1, 12:21:25
I>* fc00:27:0:1::/64 [115/110] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:26
I>* fc00:27:1::1/128 [115/110] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:26
I>* fc00:27:1:2::/64 [115/110] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:26
I>* fc00:27:2::1/128 [115/120] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:26
I>* fc00:27:2:3::/64 [115/120] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:26
I>* fc00:27:3::1/128 [115/130] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:26
I>* fc00:27:3:4::/64 [115/130] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:26
I>* fc00:27:4::1/128 [115/140] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:27
I>* fc00:27:4:5::/64 [115/140] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:27
I>* fc00:27:5::1/128 [115/150] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:27
  *                            via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:27
I>* fc00:27:5:6::/64 [115/140] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:27
I>* fc00:27:6::1/128 [115/140] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:27
I>* fc00:27:6:7::/64 [115/130] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:21
I>* fc00:27:7::1/128 [115/130] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:21
I>* fc00:27:7:8::/64 [115/120] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:21
I>* fc00:27:8::1/128 [115/120] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:21
I>* fc00:27:8:9::/64 [115/110] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:20
I>* fc00:27:9::/64 [115/110] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:20
I>* fc00:27:9::1/128 [115/110] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:20
S>* fc00:28::/43 [1/0] unreachable (blackhole), weight 1, 12:26:15
I>* fc00:28::1/128 [115/110] via fe80::6454:8fff:fe9c:6ce7, r30n0-r31n0, weight 1, 12:21:23
I>* fc00:28:0:1::/64 [115/120] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:20
I>* fc00:28:1::1/128 [115/120] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:20
I>* fc00:28:1:2::/64 [115/120] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:20
I>* fc00:28:2::1/128 [115/130] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:20
I>* fc00:28:2:3::/64 [115/130] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:20
I>* fc00:28:3::1/128 [115/140] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:24
I>* fc00:28:3:4::/64 [115/140] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:24
I>* fc00:28:4::1/128 [115/150] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:24
I>* fc00:28:4:5::/64 [115/150] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:24
I>* fc00:28:5::1/128 [115/160] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:20
  *                            via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:20
I>* fc00:28:5:6::/64 [115/150] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:20
I>* fc00:28:6::1/128 [115/150] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:20
I>* fc00:28:6:7::/64 [115/140] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:20
I>* fc00:28:7::1/128 [115/140] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:20
I>* fc00:28:7:8::/64 [115/130] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:20
I>* fc00:28:8::1/128 [115/130] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:20
I>* fc00:28:8:9::/64 [115/120] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:04
I>* fc00:28:9::/64 [115/120] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:04
I>* fc00:28:9::1/128 [115/120] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:04
S>* fc00:29::/43 [1/0] unreachable (blackhole), weight 1, 12:26:15
I>* fc00:29::1/128 [115/120] via fe80::6454:8fff:fe9c:6ce7, r30n0-r31n0, weight 1, 12:21:16
I>* fc00:29:0:1::/64 [115/130] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:06
I>* fc00:29:1::1/128 [115/130] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:06
I>* fc00:29:1:2::/64 [115/130] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:06
I>* fc00:29:2::1/128 [115/140] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:15
I>* fc00:29:2:3::/64 [115/140] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:15
I>* fc00:29:3::1/128 [115/150] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:15
I>* fc00:29:3:4::/64 [115/150] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:15
I>* fc00:29:4::1/128 [115/160] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:15
I>* fc00:29:4:5::/64 [115/160] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:15
I>* fc00:29:5::1/128 [115/170] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:15
  *                            via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:15
I>* fc00:29:5:6::/64 [115/160] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:10
I>* fc00:29:6::1/128 [115/160] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:10
I>* fc00:29:6:7::/64 [115/150] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:10
I>* fc00:29:7::1/128 [115/150] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:10
I>* fc00:29:7:8::/64 [115/140] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:08
I>* fc00:29:8::1/128 [115/140] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:08
I>* fc00:29:8:9::/64 [115/130] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:04
I>* fc00:29:9::/64 [115/130] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:04
I>* fc00:29:9::1/128 [115/130] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:04
S>* fc00:2a::/43 [1/0] unreachable (blackhole), weight 1, 12:26:15
I>* fc00:2a::1/128 [115/130] via fe80::6454:8fff:fe9c:6ce7, r30n0-r31n0, weight 1, 12:21:06
I>* fc00:2a:0:1::/64 [115/140] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:04
I>* fc00:2a:1::1/128 [115/140] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:04
I>* fc00:2a:1:2::/64 [115/140] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:04
I>* fc00:2a:2::1/128 [115/150] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:04
I>* fc00:2a:2:3::/64 [115/150] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:04
I>* fc00:2a:3::1/128 [115/160] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:04
I>* fc00:2a:3:4::/64 [115/160] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:04
I>* fc00:2a:4::1/128 [115/170] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:04
I>* fc00:2a:4:5::/64 [115/170] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:04
I>* fc00:2a:5::1/128 [115/180] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:04
  *                            via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:04
I>* fc00:2a:5:6::/64 [115/170] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:08
I>* fc00:2a:6::1/128 [115/170] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:08
I>* fc00:2a:6:7::/64 [115/160] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:08
I>* fc00:2a:7::1/128 [115/160] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:08
I>* fc00:2a:7:8::/64 [115/150] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:08
I>* fc00:2a:8::1/128 [115/150] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:08
I>* fc00:2a:8:9::/64 [115/140] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:04
I>* fc00:2a:9::/64 [115/140] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:04
I>* fc00:2a:9::1/128 [115/140] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:04
S>* fc00:2b::/43 [1/0] unreachable (blackhole), weight 1, 12:26:15
I>* fc00:2b::1/128 [115/140] via fe80::6454:8fff:fe9c:6ce7, r30n0-r31n0, weight 1, 12:21:06
I>* fc00:2b:0:1::/64 [115/150] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:04
I>* fc00:2b:1::1/128 [115/150] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:04
I>* fc00:2b:1:2::/64 [115/150] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:04
I>* fc00:2b:2::1/128 [115/160] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:04
I>* fc00:2b:2:3::/64 [115/160] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:04
I>* fc00:2b:3::1/128 [115/170] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:04
I>* fc00:2b:3:4::/64 [115/170] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:04
I>* fc00:2b:4::1/128 [115/180] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:04
I>* fc00:2b:4:5::/64 [115/180] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:04
I>* fc00:2b:5::1/128 [115/190] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:03
  *                            via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:03
I>* fc00:2b:5:6::/64 [115/180] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:03
I>* fc00:2b:6::1/128 [115/180] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:03
I>* fc00:2b:6:7::/64 [115/170] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:20:49
I>* fc00:2b:7::1/128 [115/170] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:20:49
I>* fc00:2b:7:8::/64 [115/160] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:20:48
I>* fc00:2b:8::1/128 [115/160] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:20:48
I>* fc00:2b:8:9::/64 [115/150] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:20:48
I>* fc00:2b:9::/64 [115/150] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:20:48
I>* fc00:2b:9::1/128 [115/150] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:20:48
S>* fc00:2c::/43 [1/0] unreachable (blackhole), weight 1, 12:26:15
I>* fc00:2c::1/128 [115/170] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 00:01:13
  *                          via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 00:01:13
I>* fc00:2c:0:1::/64 [115/160] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 00:01:13
I>* fc00:2c:1::1/128 [115/160] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:20:51
I>* fc00:2c:1:2::/64 [115/160] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:20:51
I>* fc00:2c:2::1/128 [115/170] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:20:51
I>* fc00:2c:2:3::/64 [115/170] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:20:51
I>* fc00:2c:3::1/128 [115/180] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:20:51
I>* fc00:2c:3:4::/64 [115/180] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:20:51
I>* fc00:2c:4::1/128 [115/190] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:20:51
I>* fc00:2c:4:5::/64 [115/190] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:20:51
I>* fc00:2c:5::1/128 [115/200] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:20:48
  *                            via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:20:48
I>* fc00:2c:5:6::/64 [115/190] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:20:48
I>* fc00:2c:6::1/128 [115/190] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:20:48
I>* fc00:2c:6:7::/64 [115/180] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:20:48
I>* fc00:2c:7::1/128 [115/180] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:20:48
I>* fc00:2c:7:8::/64 [115/170] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:20:48
I>* fc00:2c:8::1/128 [115/170] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:20:48
I>* fc00:2c:8:9::/64 [115/160] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:20:41
I>* fc00:2c:9::/64 [115/160] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 00:01:13
I>* fc00:2c:9::1/128 [115/160] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:20:41
I>* fc00:2d::/43 [115/150] via fe80::6454:8fff:fe9c:6ce7, r30n0-r31n0, weight 1, 12:20:47
I>* fc00:2d::1/128 [115/160] via fe80::6454:8fff:fe9c:6ce7, r30n0-r31n0, weight 1, 12:20:47
I>* fc00:2d:0:1::/64 [115/160] via fe80::6454:8fff:fe9c:6ce7, r30n0-r31n0, weight 1, 12:20:47
I>* fc00:2d:9::/64 [115/160] via fe80::6454:8fff:fe9c:6ce7, r30n0-r31n0, weight 1, 12:20:47
I>* fc00:2e::/43 [115/150] via fe80::6454:8fff:fe9c:6ce7, r30n0-r31n0, weight 1, 12:20:47
I>* fc00:2f::/43 [115/150] via fe80::6454:8fff:fe9c:6ce7, r30n0-r31n0, weight 1, 12:20:47
I>* fc00:30::/43 [115/150] via fe80::6454:8fff:fe9c:6ce7, r30n0-r31n0, weight 1, 12:20:47
I>* fc00:31::/43 [115/150] via fe80::6454:8fff:fe9c:6ce7, r30n0-r31n0, weight 1, 12:20:47
I>* fc00:32::/43 [115/150] via fe80::6454:8fff:fe9c:6ce7, r30n0-r31n0, weight 1, 12:20:47
I>* fc00:33::/43 [115/150] via fe80::6454:8fff:fe9c:6ce7, r30n0-r31n0, weight 1, 12:20:47
I>* fc00:34::/43 [115/150] via fe80::6454:8fff:fe9c:6ce7, r30n0-r31n0, weight 1, 12:20:47
I>* fc00:35::/43 [115/150] via fe80::6454:8fff:fe9c:6ce7, r30n0-r31n0, weight 1, 12:20:47
I>* fc00:36::/43 [115/150] via fe80::6454:8fff:fe9c:6ce7, r30n0-r31n0, weight 1, 12:20:47
I>* fc00:37::/43 [115/150] via fe80::6454:8fff:fe9c:6ce7, r30n0-r31n0, weight 1, 12:20:47
I>* fc00:38::/43 [115/150] via fe80::6454:8fff:fe9c:6ce7, r30n0-r31n0, weight 1, 12:20:47
I>* fc00:39::/43 [115/150] via fe80::6454:8fff:fe9c:6ce7, r30n0-r31n0, weight 1, 12:20:47
I>* fc00:3a::/43 [115/150] via fe80::6454:8fff:fe9c:6ce7, r30n0-r31n0, weight 1, 12:20:47
I>* fc00:3b::/43 [115/150] via fe80::6454:8fff:fe9c:6ce7, r30n0-r31n0, weight 1, 12:20:47
I>* fc00:9000:d::/64 [115/170] via fe80::7454:daff:fede:b3d9, r30n0-r29n0, weight 1, 12:22:09
I>* fc00:9000:e::/64 [115/160] via fe80::7454:daff:fede:b3d9, r30n0-r29n0, weight 1, 12:22:09
I>* fc00:9000:f::/64 [115/150] via fe80::7454:daff:fede:b3d9, r30n0-r29n0, weight 1, 12:22:09
I>* fc00:9000:10::/64 [115/140] via fe80::7454:daff:fede:b3d9, r30n0-r29n0, weight 1, 12:22:09
I>* fc00:9000:11::/64 [115/130] via fe80::7454:daff:fede:b3d9, r30n0-r29n0, weight 1, 12:22:09
I>* fc00:9000:12::/64 [115/120] via fe80::7454:daff:fede:b3d9, r30n0-r29n0, weight 1, 12:22:09
I>* fc00:9000:13::/64 [115/110] via fe80::7454:daff:fede:b3d9, r30n0-r29n0, weight 1, 12:22:09
I>* fc00:9000:14::/64 [115/100] via fe80::7454:daff:fede:b3d9, r30n0-r29n0, weight 1, 12:22:09
I>* fc00:9000:15::/64 [115/90] via fe80::7454:daff:fede:b3d9, r30n0-r29n0, weight 1, 12:22:09
I>* fc00:9000:16::/64 [115/80] via fe80::7454:daff:fede:b3d9, r30n0-r29n0, weight 1, 12:22:09
I>* fc00:9000:17::/64 [115/70] via fe80::7454:daff:fede:b3d9, r30n0-r29n0, weight 1, 12:22:09
I>* fc00:9000:18::/64 [115/60] via fe80::7454:daff:fede:b3d9, r30n0-r29n0, weight 1, 12:22:09
I>* fc00:9000:19::/64 [115/50] via fe80::7454:daff:fede:b3d9, r30n0-r29n0, weight 1, 12:22:09
I>* fc00:9000:1a::/64 [115/40] via fe80::7454:daff:fede:b3d9, r30n0-r29n0, weight 1, 12:22:09
I>* fc00:9000:1b::/64 [115/30] via fe80::7454:daff:fede:b3d9, r30n0-r29n0, weight 1, 12:22:09
I>* fc00:9000:1c::/64 [115/20] via fe80::7454:daff:fede:b3d9, r30n0-r29n0, weight 1, 12:22:09
C>* fc00:9000:1d::/64 is directly connected, r30n0-r29n0, weight 1, 12:22:35
L>* fc00:9000:1d::2/128 is directly connected, r30n0-r29n0, weight 1, 12:22:35
C>* fc00:9000:1e::/64 is directly connected, r30n0-r31n0, weight 1, 12:22:27
L>* fc00:9000:1e::1/128 is directly connected, r30n0-r31n0, weight 1, 12:22:27
I>* fc00:9000:1e:1::/64 [115/20] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:22:04
I>* fc00:9000:1e:2::/64 [115/30] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:22:05
I>* fc00:9000:1e:3::/64 [115/40] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:22:05
I>* fc00:9000:1e:4::/64 [115/50] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:22:04
I>* fc00:9000:1e:5::/64 [115/60] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:22:06
  *                              via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:22:06
I>* fc00:9000:1e:6::/64 [115/50] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:22:05
I>* fc00:9000:1e:7::/64 [115/40] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:58
I>* fc00:9000:1e:8::/64 [115/30] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:22:05
I>* fc00:9000:1e:9::/64 [115/20] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:22:00
I>* fc00:9000:1f::/64 [115/20] via fe80::6454:8fff:fe9c:6ce7, r30n0-r31n0, weight 1, 12:22:01
I>* fc00:9000:1f:1::/64 [115/30] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:22:00
I>* fc00:9000:1f:2::/64 [115/40] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:58
I>* fc00:9000:1f:3::/64 [115/50] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:22:05
I>* fc00:9000:1f:4::/64 [115/60] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:22:05
I>* fc00:9000:1f:5::/64 [115/70] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:22:04
  *                              via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:22:04
I>* fc00:9000:1f:6::/64 [115/60] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:22:05
I>* fc00:9000:1f:7::/64 [115/50] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:55
I>* fc00:9000:1f:8::/64 [115/40] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:22:05
I>* fc00:9000:1f:9::/64 [115/30] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:22:00
I>* fc00:9000:20::/64 [115/30] via fe80::6454:8fff:fe9c:6ce7, r30n0-r31n0, weight 1, 12:22:00
I>* fc00:9000:20:1::/64 [115/40] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:55
I>* fc00:9000:20:2::/64 [115/50] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:22:00
I>* fc00:9000:20:3::/64 [115/60] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:22:01
I>* fc00:9000:20:4::/64 [115/70] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:54
